
	SDRs per currency unit for the period  January 01, 1994 - December 31, 2014
	Date	Pakistani rupee(PKR)	
	14-May-2007	0.0108682  	
	15-May-2007	0.0108789  	
	16-May-2007	0.0108543  	
	17-May-2007	0.0108879  	
	18-May-2007	0.0108613  	
	21-May-2007	0.0108761  	
	23-May-2007	0.0108686  	
	25-May-2007	0.0108721  	
	29-May-2007	0.0108579  	
	30-May-2007	0.0108858  	
	31-May-2007	0.0108796  	
	01-Jun-2007	0.0108887  	
	04-Jun-2007	0.0108741  	
	05-Jun-2007	0.0108536  	
	06-Jun-2007	0.0108475  	
	07-Jun-2007	0.0108653  	
	08-Jun-2007	0.0109422  	
	11-Jun-2007	0.0109426  	
	12-Jun-2007	0.0109376  	
	13-Jun-2007	0.0109689  	
	14-Jun-2007	0.0109623  	
	15-Jun-2007	0.0109647  	
	18-Jun-2007	0.0109344  	
	19-Jun-2007	0.0109338  	
	20-Jun-2007	0.0109181  	
	21-Jun-2007	0.0109367  	
	22-Jun-2007	0.0109033  	
	25-Jun-2007	0.0108866  	
	26-Jun-2007	0.0108813  	
	27-Jun-2007	0.0108856  	
	28-Jun-2007	0.0108799  	
	29-Jun-2007	0.010902  	
	02-Jul-2007	0.0108671  	
	03-Jul-2007	0.0108599  	
	04-Jul-2007	0.0108532  	
	05-Jul-2007	0.0108461  	
	06-Jul-2007	0.0108912  	
	09-Jul-2007	0.0108806  	
	10-Jul-2007	0.0108735  	
	11-Jul-2007	0.0108187  	
	12-Jul-2007	0.0108086  	
	13-Jul-2007	0.0108184  	
	16-Jul-2007	0.0108009  	
	17-Jul-2007	0.010806  	
	18-Jul-2007	0.0108001  	
	19-Jul-2007	0.0107914  	
	20-Jul-2007	0.0107964  	
	23-Jul-2007	0.0107769  	
	24-Jul-2007	0.0107702  	
	25-Jul-2007	0.0107965  	
	26-Jul-2007	0.0108007  	
	27-Jul-2007	0.0108219  	
	30-Jul-2007	0.0108158  	
	31-Jul-2007	0.010812  	
	01-Aug-2007	0.0108187  	
	03-Aug-2007	0.0108117  	
	06-Aug-2007	0.0107754  	
	07-Aug-2007	0.0107853  	
	08-Aug-2007	0.0107943  	
	09-Aug-2007	0.0107996  	
	10-Aug-2007	0.0108108  	
	13-Aug-2007	0.0108179  	
	14-Aug-2007	0.0108511  	
	15-Aug-2007	0.0108717  	
	16-Aug-2007	0.0108775  	
	17-Aug-2007	0.0108453  	
	20-Aug-2007	0.0108447  	
	21-Aug-2007	0.0108351  	
	22-Aug-2007	0.0108427  	
	23-Aug-2007	0.0108226  	
	24-Aug-2007	0.0107827  	
	27-Aug-2007	0.0107662  	
	28-Aug-2007	0.0107555  	
	29-Aug-2007	0.0107602  	
	30-Aug-2007	0.0107736  	
	31-Aug-2007	0.0107572  	
	04-Sep-2007	0.0107754  	
	05-Sep-2007	0.0107768  	
	06-Sep-2007	0.0107439  	
	07-Sep-2007	0.0107441  	
	10-Sep-2007	0.0106939  	
	11-Sep-2007	0.0106822  	
	12-Sep-2007	0.0106689  	
	13-Sep-2007	0.0106807  	
	14-Sep-2007	0.0106916  	
	17-Sep-2007	0.0107013  	
	18-Sep-2007	0.0107111  	
	19-Sep-2007	0.0106869  	
	20-Sep-2007	0.0106572  	
	21-Sep-2007	0.0106466  	
	24-Sep-2007	0.0106203  	
	25-Sep-2007	0.0106319  	
	26-Sep-2007	0.0106279  	
	27-Sep-2007	0.0106176  	
	28-Sep-2007	0.0105814  	
	01-Oct-2007	0.0105673  	
	02-Oct-2007	0.0105917  	
	03-Oct-2007	0.0105855  	
	04-Oct-2007	0.0106164  	
	05-Oct-2007	0.0106024  	
	08-Oct-2007	0.0106239  	
	09-Oct-2007	0.0106428  	
	10-Oct-2007	0.0106024  	
	11-Oct-2007	0.0105904  	
	12-Oct-2007	0.0106196  	
	15-Oct-2007	0.0105973  	
	16-Oct-2007	0.0106199  	
	17-Oct-2007	0.0106142  	
	18-Oct-2007	0.0105738  	
	19-Oct-2007	0.0105574  	
	22-Oct-2007	0.0105673  	
	23-Oct-2007	0.0105734  	
	24-Oct-2007	0.010563  	
	25-Oct-2007	0.0105382  	
	26-Oct-2007	0.0105037  	
	29-Oct-2007	0.0104893  	
	30-Oct-2007	0.0104927  	
	31-Oct-2007	0.0104725  	
	01-Nov-2007	0.0104838  	
	02-Nov-2007	0.0104528  	
	05-Nov-2007	0.0104579  	
	06-Nov-2007	0.0104391  	
	07-Nov-2007	0.0103803  	
	08-Nov-2007	0.0103821  	
	09-Nov-2007	0.0103608  	
	12-Nov-2007	0.010394  	
	13-Nov-2007	0.0103926  	
	14-Nov-2007	0.0103781  	
	15-Nov-2007	0.0104044  	
	16-Nov-2007	0.010331  	
	19-Nov-2007	0.010308  	
	20-Nov-2007	0.010268  	
	21-Nov-2007	0.0102499  	
	22-Nov-2007	0.0102376  	
	23-Nov-2007	0.0102345  	
	26-Nov-2007	0.0102284  	
	27-Nov-2007	0.0102209  	
	28-Nov-2007	0.0102727  	
	29-Nov-2007	0.0102748  	
	30-Nov-2007	0.010272  	
	04-Dec-2007	0.0102716  	
	05-Dec-2007	0.0102956  	
	06-Dec-2007	0.010356  	
	07-Dec-2007	0.0103314  	
	10-Dec-2007	0.0103183  	
	12-Dec-2007	0.0103108  	
	13-Dec-2007	0.0103155  	
	14-Dec-2007	0.0103883  	
	18-Dec-2007	0.0104282  	
	19-Dec-2007	0.0104329  	
	20-Dec-2007	0.0104641  	
	21-Dec-2007	0.0104519  	
	24-Dec-2007	0.010455  	
	26-Dec-2007	0.0104249  	
	27-Dec-2007	0.0104221  	
	28-Dec-2007	0.0103482  	
	03-Jan-2008	0.0103012  	
	04-Jan-2008	0.0103247  	
	07-Jan-2008	0.0103324  	
	08-Jan-2008	0.0103274  	
	09-Jan-2008	0.010335  	
	10-Jan-2008	0.0103472  	
	14-Jan-2008	0.0102647  	
	15-Jan-2008	0.0102761  	
	16-Jan-2008	0.0102876  	
	17-Jan-2008	0.0103274  	
	18-Jan-2008	0.0103325  	
	21-Jan-2008	0.0103665  	
	22-Jan-2008	0.0103635  	
	23-Jan-2008	0.0103391  	
	24-Jan-2008	0.0103168  	
	25-Jan-2008	0.0103086  	
	28-Jan-2008	0.0102887  	
	29-Jan-2008	0.01027  	
	30-Jan-2008	0.0102626  	
	31-Jan-2008	0.0102393  	
	01-Feb-2008	0.0102374  	
	18-Feb-2008	0.0103532  	
	25-Feb-2008	0.0102947  	
	26-Feb-2008	0.0102715  	
	27-Feb-2008	0.0102039  	
	29-Feb-2008	0.0101421  	
	03-Mar-2008	0.0101275  	
	04-Mar-2008	0.0101205  	
	05-Mar-2008	0.0101411  	
	06-Mar-2008	0.0100942  	
	07-Mar-2008	0.0100428  	
	10-Mar-2008	0.0100577  	
	11-Mar-2008	0.0100277  	
	12-Mar-2008	0.0100377  	
	13-Mar-2008	0.0099697  	
	14-Mar-2008	0.00998675  	
	24-Mar-2008	0.0100518  	
	26-Mar-2008	0.00994324  	
	31-Mar-2008	0.00969571  	
	02-Apr-2008	0.00975699  	
	04-Apr-2008	0.00970687  	
	07-Apr-2008	0.00972925  	
	08-Apr-2008	0.00972401  	
	09-Apr-2008	0.00970118  	
	11-Apr-2008	0.00965032  	
	17-Apr-2008	0.0095705  	
	18-Apr-2008	0.00955245  	
	21-Apr-2008	0.00952871  	
	22-Apr-2008	0.00951432  	
	23-Apr-2008	0.00948527  	
	24-Apr-2008	0.00947425  	
	25-Apr-2008	0.00951579  	
	28-Apr-2008	0.00953209  	
	29-Apr-2008	0.00953417  	
	30-Apr-2008	0.00954446  	
	02-May-2008	0.00953894  	
	05-May-2008	0.00944515  	
	06-May-2008	0.00935074  	
	07-May-2008	0.00944109  	
	08-May-2008	0.00924539  	
	09-May-2008	0.00907138  	
	12-May-2008	0.00908638  	
	13-May-2008	0.0090622  	
	14-May-2008	0.00904867  	
	15-May-2008	0.008963  	
	16-May-2008	0.00895723  	
	19-May-2008	0.0088742  	
	20-May-2008	0.0088333  	
	21-May-2008	0.00877497  	
	22-May-2008	0.00880451  	
	23-May-2008	0.00894899  	
	26-May-2008	0.00900998  	
	27-May-2008	0.00899334  	
	28-May-2008	0.00902507  	
	29-May-2008	0.00916182  	
	30-May-2008	0.00919613  	
	02-Jun-2008	0.00924927  	
	03-Jun-2008	0.00917457  	
	04-Jun-2008	0.00917628  	
	05-Jun-2008	0.0091947  	
	06-Jun-2008	0.00914927  	
	09-Jun-2008	0.00906937  	
	10-Jun-2008	0.00913959  	
	11-Jun-2008	0.00918931  	
	12-Jun-2008	0.00923623  	
	13-Jun-2008	0.00933014  	
	16-Jun-2008	0.00926412  	
	17-Jun-2008	0.00927167  	
	18-Jun-2008	0.00926638  	
	19-Jun-2008	0.00920237  	
	20-Jun-2008	0.00917247  	
	23-Jun-2008	0.00917119  	
	24-Jun-2008	0.00913051  	
	25-Jun-2008	0.00909545  	
	26-Jun-2008	0.00907415  	
	27-Jun-2008	0.00902664  	
	30-Jun-2008	0.00896502  	
	02-Jul-2008	0.00890842  	
	03-Jul-2008	0.00877294  	
	04-Jul-2008	0.00884869  	
	07-Jul-2008	0.00873901  	
	08-Jul-2008	0.00845006  	
	09-Jul-2008	0.0085874  	
	10-Jul-2008	0.00862875  	
	11-Jul-2008	0.00870564  	
	14-Jul-2008	0.00874983  	
	15-Jul-2008	0.0086795  	
	16-Jul-2008	0.00858728  	
	17-Jul-2008	0.00848265  	
	18-Jul-2008	0.00856485  	
	21-Jul-2008	0.00861582  	
	22-Jul-2008	0.00861317  	
	23-Jul-2008	0.00866558  	
	24-Jul-2008	0.00869128  	
	25-Jul-2008	0.0086562  	
	28-Jul-2008	0.00860962  	
	29-Jul-2008	0.00863409  	
	30-Jul-2008	0.00863105  	
	31-Jul-2008	0.00862975  	
	01-Aug-2008	0.00863739  	
	04-Aug-2008	0.0085865  	
	05-Aug-2008	0.00859314  	
	06-Aug-2008	0.00856087  	
	07-Aug-2008	0.00856321  	
	08-Aug-2008	0.00865457  	
	11-Aug-2008	0.00860524  	
	12-Aug-2008	0.0085832  	
	13-Aug-2008	0.00844785  	
	14-Aug-2008	0.00844882  	
	15-Aug-2008	0.00833049  	
	18-Aug-2008	0.00832555  	
	19-Aug-2008	0.00852141  	
	20-Aug-2008	0.00855622  	
	21-Aug-2008	0.00843764  	
	22-Aug-2008	0.00825951  	
	25-Aug-2008	0.00827515  	
	26-Aug-2008	0.00833554  	
	27-Aug-2008	0.00832432  	
	28-Aug-2008	0.00837878  	
	29-Aug-2008	0.0083699  	
	03-Sep-2008	0.00834446  	
	04-Sep-2008	0.00834425  	
	05-Sep-2008	0.00841179  	
	08-Sep-2008	0.00848923  	
	09-Sep-2008	0.0084727  	
	10-Sep-2008	0.00848169  	
	11-Sep-2008	0.00851596  	
	12-Sep-2008	0.00847596  	
	15-Sep-2008	0.00842275  	
	16-Sep-2008	0.00841853  	
	17-Sep-2008	0.00834969  	
	18-Sep-2008	0.00824024  	
	19-Sep-2008	0.00830706  	
	22-Sep-2008	0.00813671  	
	23-Sep-2008	0.00808856  	
	24-Sep-2008	0.00812564  	
	25-Sep-2008	0.00811553  	
	26-Sep-2008	0.0081362  	
	29-Sep-2008	0.00821858  	
	30-Sep-2008	0.00822919  	
	01-Oct-2008	0.00828704  	
	02-Oct-2008	0.00834952  	
	03-Oct-2008	0.0083456  	
	06-Oct-2008	0.0083564  	
	07-Oct-2008	0.00836658  	
	08-Oct-2008	0.00819409  	
	09-Oct-2008	0.00822759  	
	10-Oct-2008	0.00828109  	
	13-Oct-2008	0.00825641  	
	14-Oct-2008	0.00818807  	
	15-Oct-2008	0.00809336  	
	16-Oct-2008	0.00807294  	
	17-Oct-2008	0.00788185  	
	20-Oct-2008	0.00808627  	
	21-Oct-2008	0.00814791  	
	22-Oct-2008	0.00823337  	
	23-Oct-2008	0.00823344  	
	24-Oct-2008	0.00825882  	
	27-Oct-2008	0.00830108  	
	28-Oct-2008	0.00827739  	
	29-Oct-2008	0.0082337  	
	30-Oct-2008	0.00814567  	
	31-Oct-2008	0.00823184  	
	03-Nov-2008	0.0082944  	
	04-Nov-2008	0.00829473  	
	05-Nov-2008	0.00824927  	
	06-Nov-2008	0.00827849  	
	07-Nov-2008	0.00829778  	
	10-Nov-2008	0.00827755  	
	11-Nov-2008	0.00836503  	
	12-Nov-2008	0.00842416  	
	13-Nov-2008	0.00844453  	
	14-Nov-2008	0.00843801  	
	17-Nov-2008	0.00846282  	
	18-Nov-2008	0.00850624  	
	19-Nov-2008	0.00853991  	
	20-Nov-2008	0.00857048  	
	21-Nov-2008	0.0085377  	
	24-Nov-2008	0.00855054  	
	25-Nov-2008	0.00853398  	
	26-Nov-2008	0.00850234  	
	27-Nov-2008	0.00850363  	
	28-Nov-2008	0.00852608  	
	01-Dec-2008	0.00855644  	
	02-Dec-2008	0.00857829  	
	03-Dec-2008	0.00858199  	
	04-Dec-2008	0.00859575  	
	05-Dec-2008	0.00856498  	
	11-Dec-2008	0.00842806  	
	12-Dec-2008	0.00838283  	
	15-Dec-2008	0.00829291  	
	16-Dec-2008	0.00806255  	
	17-Dec-2008	0.00805595  	
	18-Dec-2008	0.00797028  	
	19-Dec-2008	0.00814958  	
	22-Dec-2008	0.00821536  	
	23-Dec-2008	0.00822674  	
	24-Dec-2008	0.00821778  	
	26-Dec-2008	0.00818384  	
	29-Dec-2008	0.00810368  	
	30-Dec-2008	0.00814845  	
	31-Dec-2008	0.00820801  	
	02-Jan-2009	0.00823201  	
	05-Jan-2009	0.00831295  	
	06-Jan-2009	0.00839316  	
	07-Jan-2009	0.00830054  	
	08-Jan-2009	0.0082872  	
	09-Jan-2009	0.00824066  	
	12-Jan-2009	0.00831391  	
	13-Jan-2009	0.008349  	
	14-Jan-2009	0.00836484  	
	15-Jan-2009	0.00835516  	
	16-Jan-2009	0.00832383  	
	19-Jan-2009	0.00832822  	
	20-Jan-2009	0.00838758  	
	21-Jan-2009	0.00833499  	
	22-Jan-2009	0.0083652  	
	23-Jan-2009	0.00846102  	
	26-Jan-2009	0.00846501  	
	27-Jan-2009	0.00841118  	
	28-Jan-2009	0.00838125  	
	29-Jan-2009	0.00841558  	
	30-Jan-2009	0.00848685  	
	02-Feb-2009	0.00847079  	
	03-Feb-2009	0.00846969  	
	04-Feb-2009	0.00845694  	
	05-Feb-2009	0.00846075  	
	06-Feb-2009	0.00847129  	
	09-Feb-2009	0.00842378  	
	10-Feb-2009	0.00839576  	
	11-Feb-2009	0.00840656  	
	12-Feb-2009	0.00844715  	
	13-Feb-2009	0.00842176  	
	16-Feb-2009	0.00844959  	
